PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ID
203919,00,,32,0,263,37,92,0.402173913043,10,26,0.384615384615,17,28,0.607142857142,9,21,30,19,19,7,16,26,101,0.0
203900,00,,113,35,1795,205,539,0.380333951762,56,190,0.294736842105,118,151,0.781456953642,40,194,234,132,69,27,83,157,584,0.0
1628380,00,,378,83,7136,1147,2378,0.482338099243,241,728,0.331043956043,478,623,0.767255216693,561,1266,1827,685,160,255,515,947,3013,0.0
1626192,00,,595,72,11439,1309,2990,0.43779264214,681,1913,0.355985363303,280,362,0.773480662983,406,1617,2023,829,283,159,329,698,3579,0.0
1627738,00,,107,6,1299,200,334,0.598802395209,0,1,0.0,54,85,0.635294117647,105,241,346,47,21,61,43,177,454,0.0
1627782,00,,127,27,2385,338,814,0.415233415233,112,326,0.343558282208,127,177,0.717514124293,54,199,253,189,57,19,145,209,915,0.0
1627735,00,,56,1,579,60,169,0.355029585798,9,36,0.25,45,58,0.775862068965,14,55,69,78,21,10,57,63,174,0.0
1628424,00,,42,12,740,90,216,0.416666666666,14,52,0.26923076923,27,27,1.0,16,45,61,85,24,9,46,66,221,0.0
1628415,00,,492,465,14502,2588,6173,0.419245099627,892,2514,0.354813046937,902,1122,0.803921568627,381,1213,1594,982,449,124,704,1626,6970,0.0
1628397,00,,85,18,1236,202,364,0.554945054945,3,15,0.2,78,105,0.742857142857,123,241,364,86,29,27,70,145,485,0.0
1627773,00,,22,0,163,17,42,0.404761904761,5,10,0.5,9,20,0.45,8,28,36,4,1,13,10,21,48,0.0
203658,00,,40,0,334,36,68,0.529411764705,0,1,0.0,11,20,0.55,29,68,97,10,4,41,23,70,83,0.0
1627855,00,,44,4,557,40,105,0.380952380952,16,47,0.340425531914,22,25,0.88,29,66,95,23,11,11,19,58,118,0.0
203963,00,,27,0,148,24,53,0.452830188679,1,8,0.125,19,25,0.76,15,26,41,9,6,3,10,25,68,0.0
202722,00,,475,41,8544,1186,2810,0.422064056939,885,2234,0.396150402864,404,468,0.863247863247,147,1012,1159,448,205,167,250,770,3661,0.0
1627854,00,,431,167,8581,1359,3119,0.435716575825,720,1757,0.409789413773,338,409,0.82640586797,69,649,718,523,163,14,297,594,3776,0.0
1627749,00,,503,432,14745,3106,6853,0.453232161097,604,1776,0.34009009009,987,1249,0.790232185748,455,2470,2925,2718,741,139,1061,901,7803,0.0
1628401,00,,494,378,14079,2213,4937,0.44824792384,944,2560,0.36875,1029,1208,0.851821192052,296,1512,1808,2065,405,446,694,1035,6399,0.0
203928,00,,58,1,581,84,189,0.444444444444,2,16,0.125,35,60,0.583333333333,53,108,161,16,10,22,20,69,205,0.0
1627791,00,0,3,0,10.0,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,
203921,00,,56,9,800,88,254,0.346456692913,26,99,0.262626262626,39,52,0.75,26,97,123,42,26,15,49,73,241,0.0
200764,00,,221,12,3064,368,721,0.51040221914,11,64,0.171875,147,271,0.542435424354,278,491,769,132,164,104,134,421,894,0.0
201163,00,,676,483,20285,3270,7382,0.44296938499,874,2560,0.34140625,1049,1363,0.769625825385,766,2808,3574,1205,470,414,931,1807,8463,0.0
200776,00,,189,31,2770,296,778,0.380462724935,38,127,0.299212598425,112,187,0.598930481283,91,245,336,327,110,22,203,256,742,0.0
101126,00,,618,107,13879,2458,5811,0.422990879366,811,2255,0.359645232815,1080,1357,0.795873249815,385,1061,1446,1826,543,42,876,1482,6807,0.0
101144,00,,200,14,2473,390,928,0.420258620689,102,314,0.324840764331,172,229,0.751091703056,38,196,234,146,73,19,128,155,1054,0.0
2599,00,,67,12,627,90,189,0.47619047619,0,3,0.0,40,82,0.487804878048,75,112,187,22,17,8,44,82,220,0.0
201568,00,,777,563,22408,3537,8266,0.427897411081,1456,3825,0.380653594771,3077,3511,0.876388493306,521,3097,3618,1469,551,268,908,1355,11607,0.0
1629658,00,,39,5,662,103,210,0.490476190476,9,39,0.230769230769,42,68,0.617647058823,65,116,181,45,24,10,29,45,257,0.0
1630306,00,0,2,0,11.0,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,0,0,0,1,0,3,
1630221,00,,21,1,336,30,99,0.30303030303,4,37,0.108108108108,22,44,0.5,6,53,59,28,4,1,25,37,86,0.0
1630180,00,,292,223,8803,1372,3360,0.408333333333,650,1846,0.352112676056,709,842,0.842042755344,415,1117,1532,538,246,54,281,449,4103,0.0
1630165,00,,216,150,5640,689,1801,0.382565241532,174,620,0.28064516129,206,265,0.777358490566,86,551,637,1121,249,97,427,547,1758,0.0
1630595,00,,208,208,7014,1730,3879,0.445991234854,399,1177,0.338997451146,729,855,0.852631578947,159,962,1121,1530,215,125,794,582,4588,0.0
1630240,00,,134,8,1942,237,563,0.420959147424,35,129,0.271317829457,188,256,0.734375,60,200,260,378,94,29,123,165,697,0.0
1630568,00,,124,5,973,217,443,0.489841986455,49,156,0.314102564102,121,173,0.699421965317,141,107,248,53,22,12,50,151,604,0.0
1630587,00,,94,33,2051,201,494,0.406882591093,123,344,0.357558139534,56,71,0.788732394366,58,190,248,87,54,40,61,183,581,0.0
1630191,00,,307,181,7541,1033,2037,0.507118311242,187,542,0.345018450184,378,516,0.732558139534,704,1473,2177,407,126,337,354,810,2631,0.0
1629244,00,,24,0,299,39,96,0.40625,24,63,0.380952380952,8,9,0.888888888888,6,30,36,15,6,2,5,28,110,0.0
1630548,00,,102,23,1873,290,689,0.420899854862,165,454,0.363436123348,57,71,0.802816901408,57,202,259,99,47,13,52,168,802,0.0
1630195,00,,49,2,309,20,74,0.27027027027,5,22,0.227272727272,11,13,0.846153846153,20,30,50,28,9,1,20,36,56,0.0
1630215,00,,148,19,2045,377,837,0.450418160095,119,349,0.340974212034,117,143,0.818181818181,40,177,217,417,93,29,168,207,990,0.0
203998,00,,105,20,1293,162,402,0.402985074626,62,201,0.308457711442,56,67,0.835820895522,82,186,268,72,36,59,69,135,442,0.0
1630270,00,,13,0,86,7,20,0.35,4,14,0.285714285714,4,4,1.0,2,9,11,6,0,1,3,9,22,0.0
201153,00,,231,40,3048,397,795,0.499371069182,16,61,0.262295081967,97,166,0.584337349397,184,347,531,182,132,69,164,182,907,0.0
2853,00,,140,31,1983,255,687,0.371179039301,3,18,0.166666666666,127,181,0.701657458563,188,304,492,63,46,30,107,270,640,0.0
201186,00,,16,4,303,32,71,0.450704225352,0,0,0.0,19,32,0.59375,26,27,53,3,13,22,15,35,83,0.0
201986,00,,119,9,1414,169,394,0.428934010152,49,135,0.362962962962,66,79,0.835443037974,37,174,211,203,63,12,116,135,453,0.0
200790,00,,26,0,172,16,35,0.457142857142,8,19,0.421052631578,10,18,0.555555555555,3,16,19,7,3,2,9,14,50,0.0
1631107,00,,107,56,2256,327,727,0.449793672627,151,408,0.370098039215,123,153,0.803921568627,60,343,403,231,70,29,112,183,928,0.0
1631288,00,,81,1,1000,139,303,0.458745874587,44,131,0.335877862595,69,95,0.726315789473,57,117,174,44,44,15,36,89,391,0.0
1631115,00,,111,16,1498,199,422,0.471563981042,25,73,0.342465753424,95,126,0.753968253968,165,265,430,136,36,36,83,188,518,0.0
1630696,00,,38,2,557,64,139,0.460431654676,28,66,0.424242424242,14,17,0.823529411764,20,54,74,59,40,13,25,65,170,0.0
1631123,00,,19,1,227,22,54,0.407407407407,4,20,0.2,5,8,0.625,5,25,30,25,9,4,21,18,53,0.0
1630551,00,,118,32,1890,278,571,0.486865148861,98,271,0.361623616236,71,97,0.731958762886,171,313,484,94,84,52,72,158,725,0.0
1628539,00,,84,12,1208,169,409,0.413202933985,118,320,0.36875,27,38,0.710526315789,13,94,107,39,18,15,29,89,483,0.0
1630567,00,,276,275,9523,1843,3953,0.466228181128,298,993,0.300100704934,772,1014,0.761341222879,624,1441,2065,1368,331,267,640,593,4756,0.0
1630273,00,,29,4,510,53,106,0.5,0,1,0.0,26,40,0.65,55,78,133,14,16,29,17,61,132,0.0
1630525,00,,2,0,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1630201,00,,217,21,3076,427,1103,0.387126019945,188,564,0.333333333333,142,190,0.747368421052,59,317,376,414,120,23,148,248,1184,0.0
1630625,00,,216,19,3141,538,1339,0.401792382374,159,523,0.304015296367,228,313,0.728434504792,120,362,482,422,117,77,234,224,1463,0.0
1630173,00,,320,72,6395,984,2031,0.484490398818,121,398,0.304020100502,331,546,0.606227106227,611,1202,1813,313,181,209,314,568,2420,0.0
1630204,00,,21,1,319,29,71,0.408450704225,8,25,0.32,14,17,0.823529411764,14,31,45,54,11,9,31,40,80,0.0
1629139,00,,213,9,2839,320,751,0.426098535286,153,413,0.370460048426,102,151,0.675496688741,106,391,497,137,83,61,87,234,895,0.0
1630167,00,,362,47,6238,1191,2279,0.522597630539,375,1055,0.355450236966,317,411,0.771289537712,265,966,1231,428,158,131,254,476,3074,0.0
1630579,00,,191,37,2583,205,287,0.714285714285,0,1,0.0,48,82,0.585365853658,287,468,755,104,44,88,96,272,458,0.0
1629656,00,,243,127,5945,883,1988,0.444164989939,472,1257,0.375497215592,287,376,0.76329787234,147,600,747,488,187,66,266,462,2525,0.0
1630193,00,,324,98,8293,1504,3572,0.421052631578,679,1811,0.37493097736,855,996,0.858433734939,147,950,1097,1203,237,43,416,627,4542,0.0
1630540,00,,236,28,4053,536,1324,0.404833836858,281,780,0.360256410256,131,168,0.779761904761,95,258,353,414,168,33,101,321,1484,0.0
1628383,00,,22,6,295,36,89,0.404494382022,10,40,0.25,4,6,0.666666666666,17,43,60,19,15,14,6,44,86,0.0
1629788,00,0,1,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
1630640,00,0,2,0,8.0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,1,2,0,0,1,0,
1628425,00,,268,29,4459,531,1267,0.419100236779,248,683,0.363103953147,121,152,0.796052631578,154,737,891,268,140,47,177,379,1431,0.0
1628978,00,,416,200,10612,1583,3710,0.426684636118,917,2415,0.379710144927,386,500,0.772,378,1405,1783,1199,495,112,596,745,4469,0.0
1628427,00,,143,11,1527,180,381,0.472440944881,64,181,0.35359116022,61,72,0.847222222222,54,197,251,123,39,22,74,137,485,0.0
203159,00,,10,0,40,7,12,0.583333333333,1,2,0.5,3,3,1.0,0,1,1,9,3,0,8,2,18,0.0
1627822,00,0,13,0,38.0,5,15,0.333333,1,8,0.125,3,4,0.75,7,7,14,3,1,1,4,7,14,
1628035,00,,182,9,2114,287,615,0.466666666666,84,258,0.325581395348,63,108,0.583333333333,154,300,454,57,51,27,71,266,721,0.0
1628070,00,,12,0,54,8,18,0.444444444444,4,8,0.5,9,11,0.818181818181,1,8,9,6,0,0,2,5,29,0.0
1628449,00,,407,23,7216,1284,2629,0.488398630658,371,1096,0.338503649635,673,864,0.778935185185,708,1376,2084,201,197,384,221,764,3612,0.0
203104,00,,91,3,908,85,248,0.342741935483,10,45,0.222222222222,37,56,0.660714285714,5,85,90,134,23,12,77,98,217,0.0
1628384,00,,492,418,14854,2382,5021,0.474407488548,863,2299,0.37538060026,706,928,0.760775862068,549,1595,2144,831,637,289,649,1173,6333,0.0
1626259,00,,53,5,354,36,83,0.433734939759,26,64,0.40625,10,16,0.625,7,29,36,15,7,5,10,33,108,0.0
1628493,00,,4,0,19,4,7,0.571428571428,0,0,0.0,0,1,0.0,3,7,10,0,1,0,0,5,8,0.0
1626195,00,,344,48,5148,974,1827,0.533114395183,37,121,0.305785123966,539,756,0.712962962962,709,1273,1982,364,145,134,347,573,2524,0.0
1627744,00,,21,0,107,22,49,0.448979591836,0,1,0.0,3,5,0.6,10,24,34,3,11,7,6,13,47,0.0
1628370,00,,523,83,11943,2321,5352,0.433669656203,938,2680,0.35,864,1019,0.847890088321,192,1185,1377,1657,317,174,844,864,6444,0.0
201611,00,,181,35,3015,386,865,0.446242774566,190,515,0.368932038834,117,154,0.75974025974,55,346,401,153,93,27,142,375,1079,0.0
202361,00,,255,176,6010,684,1446,0.473029045643,120,361,0.332409972299,243,365,0.665753424657,248,844,1092,419,212,45,270,310,1731,0.0
202068,00,0,18,0,111.0,16,43,0.372093,9,28,0.321428,3,5,0.6,5,14,19,0,1,2,6,14,44,
201805,00,,60,9,782,109,217,0.502304147465,0,4,0.0,52,69,0.753623188405,56,111,167,37,13,35,30,132,270,0.0
202197,00,0,2,0,12.0,1,3,0.333333,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,2,
201629,00,,23,0,124,15,32,0.46875,0,0,0.0,3,9,0.333333333333,15,21,36,1,2,6,5,16,33,0.0
201951,00,,551,345,16087,2496,5424,0.46017699115,473,1319,0.35860500379,1512,1964,0.769857433808,351,1155,1506,3316,636,52,1159,898,6977,0.0
202079,00,0,1,0,15.0,1,3,0.333333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,2,
1641715,00,,98,5,1706,391,870,0.449425287356,144,403,0.357320099255,130,184,0.70652173913,80,251,331,82,61,30,92,108,1056,0.0
1630620,00,,4,0,24,5,12,0.416666666666,3,10,0.3,2,2,1.0,1,5,6,1,0,1,0,2,15,0.0
1631257,00,,14,0,60,9,14,0.642857142857,0,2,0.0,2,2,1.0,3,10,13,3,1,2,0,5,20,0.0
1641734,00,,25,0,207,28,87,0.321839080459,21,63,0.333333333333,1,4,0.25,1,20,21,18,2,3,10,9,78,0.0
1631247,00,,12,0,87,5,20,0.25,0,9,0.0,2,2,1.0,8,12,20,8,1,1,8,6,12,0.0
1630600,00,,23,0,173,24,59,0.406779661016,7,21,0.333333333333,5,7,0.714285714285,8,26,34,14,7,4,3,17,60,0.0
1630241,00,,173,7,2819,379,935,0.405347593582,313,810,0.386419753086,62,67,0.925373134328,67,256,323,246,84,19,66,219,1133,0.0
1641854,00,,102,7,1162,188,368,0.510869565217,33,82,0.40243902439,64,88,0.727272727272,40,136,176,189,38,30,83,65,473,0.0
1631250,00,,21,1,165,15,38,0.394736842105,10,25,0.4,1,4,0.25,5,19,24,10,3,2,5,19,41,0.0
201858,00,,243,15,3350,430,1098,0.391621129326,218,586,0.372013651877,151,207,0.729468599033,88,375,463,121,97,27,128,317,1229,0.0
202344,00,,532,162,10873,1548,3003,0.515484515484,75,246,0.30487804878,508,799,0.635794743429,1029,1903,2932,565,355,277,540,1063,3679,0.0
201580,00,,909,343,14676,2955,5110,0.578277886497,15,78,0.192307692307,982,1627,0.603564843269,1624,2953,4577,386,345,1258,896,1923,6907,0.0
202322,00,,647,604,22586,4373,10171,0.429947891062,651,2021,0.322117763483,2691,3468,0.775951557093,361,2343,2704,5735,1045,439,2412,1394,12088,0.0
201991,00,,57,0,594,95,253,0.375494071146,28,101,0.277227722772,50,62,0.806451612903,16,61,77,71,32,8,56,52,268,0.0
201180,00,,10,0,28,3,11,0.272727272727,0,6,0.0,0,0,0.0,0,0,0,2,1,1,3,10,6,0.0
2451,00,,10,0,110,10,31,0.322580645161,0,0,0.0,7,12,0.583333333333,12,13,25,3,3,4,2,19,27,0.0
1629020,00,,309,170,6177,734,1310,0.560305343511,49,170,0.288235294117,291,456,0.638157894736,622,1304,1926,436,326,130,295,618,1808,0.0
1629118,00,,11,0,36,7,13,0.538461538461,3,7,0.428571428571,1,2,0.5,0,4,4,5,0,0,1,3,18,0.0
1629164,00,,133,11,1608,230,590,0.389830508474,79,251,0.314741035856,89,122,0.729508196721,34,177,211,251,54,5,104,130,628,0.0
1629008,00,,345,291,10036,2123,4247,0.499882269837,843,2074,0.406460945033,508,639,0.794992175273,474,1735,2209,485,206,201,402,666,5597,0.0
1626208,00,0,32,11,566.0,69,190,0.363157,27,90,0.3,15,17,0.882352,8,37,45,62,12,4,33,51,180,
1630572,00,,191,15,2198,368,781,0.471190781049,131,376,0.348404255319,125,171,0.730994152046,212,389,601,181,52,50,95,175,992,0.0
1629608,00,,6,0,28,5,14,0.357142857142,1,2,0.5,3,5,0.6,5,9,14,3,1,0,3,6,14,0.0
1631260,00,,164,8,2618,318,745,0.426845637583,268,637,0.420722135007,43,50,0.86,33,250,283,160,52,11,61,237,947,0.0
1629623,00,,29,1,293,46,103,0.446601941747,15,46,0.326086956521,29,46,0.630434782608,3,29,32,37,5,3,25,25,136,0.0
1628605,00,0,4,0,39.0,7,21,0.333333,2,8,0.25,4,4,1.0,0,2,2,5,1,0,1,2,20,
1630562,00,0,8,0,113.0,12,34,0.352941,5,20,0.25,3,3,1.0,9,7,16,4,3,3,2,8,32,
1627823,00,,339,76,5268,590,1379,0.427846265409,266,777,0.342342342342,265,392,0.676020408163,268,863,1131,216,131,71,167,365,1711,0.0
1627751,00,,595,341,13319,2348,3723,0.630674187483,3,7,0.428571428571,612,1102,0.555353901996,1604,2549,4153,1083,381,757,721,1479,5311,0.0
1627832,00,,550,401,17193,2763,6885,0.401307189542,1386,3731,0.37148217636,1292,1498,0.862483311081,239,1645,1884,3121,757,253,910,1205,8204,0.0
1641824,00,,80,31,1511,252,555,0.454054054054,96,266,0.360902255639,88,108,0.814814814814,55,223,278,79,29,75,74,128,688,0.0
1630233,00,,108,2,836,128,269,0.475836431226,18,68,0.264705882352,127,172,0.738372093023,81,132,213,43,26,24,54,105,401,0.0
1641847,00,,5,0,13,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,0,1,1,0,0,0,0.0
1642450,00,,7,0,22,3,10,0.3,1,7,0.142857142857,0,2,0.0,0,2,2,3,0,0,1,2,7,0.0
1641752,00,,8,0,42,6,10,0.6,2,5,0.4,1,2,0.5,1,6,7,7,2,1,1,8,15,0.0
1642449,00,,1,0,22,6,9,0.666666666666,0,0,0.0,2,3,0.666666666666,4,4,8,0,0,0,2,3,14,0.0
1641842,00,,81,2,1266,197,416,0.473557692307,36,151,0.238410596026,92,122,0.754098360655,40,178,218,82,49,17,72,141,522,0.0
1631204,00,,128,12,2161,356,808,0.440594059405,148,392,0.377551020408,101,117,0.863247863247,29,165,194,369,81,16,144,175,961,0.0
1641771,00,,12,0,36,4,6,0.666666666666,0,2,0.0,0,0,0.0,1,6,7,2,1,1,2,8,8,0.0
1641727,00,,22,0,270,40,101,0.39603960396,33,77,0.428571428571,4,7,0.571428571428,4,29,33,15,6,2,15,22,117,0.0
1630592,00,,122,25,2695,322,799,0.403003754693,146,436,0.334862385321,173,211,0.81990521327,122,279,401,190,51,9,98,212,963,0.0
1641730,00,,69,24,1412,183,465,0.393548387096,99,294,0.336734693877,88,110,0.8,69,193,262,58,32,37,61,130,553,0.0
1631367,00,,42,14,739,61,153,0.398692810457,52,129,0.403100775193,2,2,1.0,9,41,50,144,36,5,32,42,176,0.0
1641798,00,,16,0,238,31,74,0.418918918918,7,23,0.304347826086,9,10,0.9,11,33,44,17,9,0,12,14,78,0.0
1631213,00,,76,11,1380,198,488,0.405737704918,100,289,0.346020761245,48,60,0.8,63,168,231,124,35,9,76,79,544,0.0
1627395,00,,18,3,253,16,48,0.333333333333,5,24,0.208333333333,3,4,0.75,8,33,41,14,13,2,7,16,40,0.0
1629056,00,,228,24,3668,661,1525,0.43344262295,330,902,0.365853658536,166,201,0.825870646766,101,524,625,306,151,51,225,395,1818,0.0
204002,00,,13,0,100,15,24,0.625,0,0,0.0,3,11,0.272727272727,11,21,32,4,1,12,7,11,33,0.0
1627770,00,,58,0,525,83,228,0.364035087719,11,41,0.268292682926,46,61,0.754098360655,6,53,59,78,21,8,46,49,223,0.0
202952,00,,40,0,328,30,69,0.434782608695,1,11,0.090909090909,15,25,0.6,27,69,96,14,6,7,25,30,76,0.0
203464,00,,64,2,575,55,127,0.433070866141,15,54,0.277777777777,22,43,0.511627906976,6,62,68,37,25,7,29,58,147,0.0
1631105,00,,206,169,5481,985,1508,0.653183023872,0,6,0.0,401,580,0.691379310344,698,1413,2111,431,131,195,357,625,2371,0.0
1631205,00,,20,0,174,14,56,0.25,12,50,0.24,10,12,0.833333333333,5,11,16,7,2,1,0,11,50,0.0
1630649,00,,47,2,395,42,111,0.378378378378,27,69,0.391304347826,33,38,0.868421052631,12,56,68,15,12,14,17,48,144,0.0
1631093,00,,181,164,5419,1016,2369,0.428872942169,307,873,0.351660939289,578,775,0.745806451612,199,477,676,802,146,69,516,513,2917,0.0
1631097,00,,209,85,5910,1100,2467,0.445885691122,278,812,0.342364532019,836,1010,0.827722772277,234,701,935,371,130,51,384,441,3314,0.0
1630543,00,,164,31,2438,464,780,0.594871794871,7,34,0.205882352941,235,350,0.671428571428,278,419,697,116,93,214,135,397,1170,0.0
1629614,00,,208,175,5650,791,1705,0.463929618768,204,609,0.334975369458,202,254,0.795275590551,105,451,556,947,212,30,339,471,1988,0.0
1631112,00,,21,0,102,12,22,0.545454545454,0,3,0.0,6,10,0.6,5,6,11,8,4,0,4,18,30,0.0
1630537,00,,177,62,3232,483,1190,0.405882352941,199,571,0.348511383537,183,225,0.813333333333,91,376,467,231,109,27,158,247,1348,0.0
1630556,00,,178,45,2256,247,577,0.428076256499,107,297,0.360269360269,44,56,0.785714285714,98,292,390,111,72,54,75,213,645,0.0
1630564,00,,4,0,74,16,29,0.551724137931,5,12,0.416666666666,2,2,1.0,5,11,16,13,1,2,5,5,39,0.0
1630549,00,,191,14,2771,512,931,0.549946294307,23,78,0.294871794871,190,293,0.648464163822,490,589,1079,230,90,133,205,393,1237,0.0
1630561,00,,55,7,654,91,218,0.41743119266,16,61,0.262295081967,33,43,0.767441860465,44,67,111,47,27,8,32,72,231,0.0
1630560,00,,215,80,4979,1144,2603,0.439492892815,310,898,0.345211581291,657,764,0.859947643979,67,486,553,442,113,33,304,303,3255,0.0
1630582,00,,12,0,70,5,16,0.3125,3,9,0.333333333333,0,2,0.0,5,7,12,1,1,4,1,6,13,0.0
1642402,00,,22,1,181,16,37,0.432432432432,1,10,0.1,13,19,0.684210526315,11,19,30,9,3,3,6,21,46,0.0
1631131,00,,22,1,297,52,90,0.577777777777,0,0,0.0,29,39,0.743589743589,54,84,138,11,15,2,10,27,133,0.0
1641803,00,,8,0,16,1,8,0.125,0,3,0.0,1,1,1.0,2,2,4,2,1,0,2,4,3,0.0
1642277,00,,50,0,379,35,92,0.380434782608,15,50,0.3,18,22,0.818181818181,23,48,71,19,18,11,12,41,103,0.0
1641767,00,,120,10,2043,210,516,0.406976744186,117,355,0.329577464788,47,53,0.88679245283,59,207,266,138,71,16,37,213,584,0.0
1641716,00,,108,5,1527,215,470,0.45744680851,97,240,0.404166666666,54,78,0.692307692307,37,255,292,150,69,36,95,144,581,0.0
1629015,00,,13,2,142,17,45,0.377777777777,6,19,0.315789473684,8,12,0.666666666666,3,12,15,12,5,2,8,12,48,0.0
1642281,00,,47,3,452,64,149,0.429530201342,20,58,0.344827586206,19,24,0.791666666666,37,59,96,44,13,3,26,50,167,0.0
1641926,00,0,4,0,30.0,10,19,0.526315,1,8,0.125,1,3,0.333333,1,8,9,4,0,1,3,1,22,
1641772,00,,5,1,63,13,32,0.40625,2,10,0.2,8,11,0.727272727272,9,12,21,2,0,1,2,9,36,0.0
201147,00,,819,310,18772,2684,6314,0.425087108013,503,1774,0.283540022547,1226,1720,0.712790697674,613,1674,2287,1250,1023,222,950,1768,7097,0.0
201961,00,,770,206,16100,2233,5441,0.41040249954,1214,3175,0.382362204724,510,605,0.842975206611,238,1405,1643,852,412,66,508,884,6190,0.0
201938,00,,163,90,3738,551,1379,0.399564902102,118,349,0.338108882521,284,351,0.809116809116,44,263,307,634,122,7,382,179,1504,0.0
201633,00,,40,5,441,51,131,0.389312977099,15,38,0.394736842105,40,50,0.8,33,48,81,20,14,19,16,78,157,0.0
201945,00,,535,333,13854,2249,5111,0.440031305028,249,762,0.326771653543,1240,1564,0.79283887468,314,1402,1716,1009,358,183,639,930,5987,0.0
202779,00,,49,0,696,115,286,0.402097902097,27,73,0.369863013698,53,60,0.883333333333,18,58,76,83,30,2,61,53,310,0.0
1628429,00,,13,0,38,2,14,0.142857142857,1,8,0.125,1,2,0.5,0,2,2,1,1,0,1,0,6,0.0
1628966,00,,283,67,4566,634,1337,0.474195961106,146,438,0.333333333333,283,377,0.750663129973,208,640,848,241,146,99,154,242,1697,0.0
1628518,00,,30,0,142,15,30,0.5,0,0,0.0,12,22,0.545454545454,16,28,44,7,4,6,4,15,42,0.0
1627982,00,,7,0,109,12,43,0.279069767441,3,13,0.230769230769,7,11,0.636363636363,3,9,12,14,8,2,12,9,34,0.0
203103,00,,143,21,1675,195,464,0.420258620689,36,123,0.292682926829,62,94,0.659574468085,46,206,252,54,36,33,60,135,488,0.0
1629006,00,,416,167,7952,852,2096,0.406488549618,271,907,0.298787210584,666,891,0.747474747474,448,782,1230,480,388,175,346,710,2641,0.0
1641720,00,,36,0,423,47,143,0.328671328671,16,61,0.262295081967,30,41,0.731707317073,5,35,40,45,8,9,27,38,140,0.0
1630658,00,,42,4,491,55,114,0.48245614035,2,16,0.125,35,44,0.795454545454,59,75,134,31,10,10,26,62,147,0.0
1641793,00,0,7,0,41.0,5,15,0.333333,3,12,0.25,1,2,0.5,0,0,0,5,1,1,1,4,14,
1641721,00,,62,1,430,49,129,0.37984496124,20,59,0.338983050847,9,13,0.692307692307,20,39,59,25,11,8,24,34,127,0.0
1641788,00,,6,0,40,6,15,0.4,1,5,0.2,2,2,1.0,4,1,5,0,3,0,2,2,15,0.0
1628382,00,,280,61,4885,638,1508,0.423076923076,236,739,0.319350473612,164,206,0.796116504854,117,537,654,285,94,43,118,291,1676,0.0
1627746,00,,152,43,2607,431,876,0.49200913242,31,86,0.360465116279,181,242,0.747933884297,224,440,664,153,53,99,151,315,1074,0.0
1627834,00,,39,0,476,74,144,0.513888888888,0,2,0.0,12,14,0.857142857142,37,86,123,29,7,23,32,56,160,0.0
1626242,00,,14,0,50,5,20,0.25,1,9,0.111111111111,3,4,0.75,0,6,6,1,0,0,6,1,14,0.0
1628368,00,,531,517,17660,4210,8959,0.469918517691,815,2467,0.330360762059,2164,2900,0.746206896551,330,1752,2082,3262,756,221,1449,1383,11399,0.0
203960,00,,236,94,3549,483,1026,0.470760233918,60,242,0.247933884297,207,309,0.669902912621,154,474,628,161,91,110,188,449,1233,0.0
204022,00,,23,0,174,22,49,0.448979591836,0,0,0.0,23,40,0.575,24,31,55,7,7,3,6,36,67,0.0
203687,00,,3,0,6,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,0.0
1628385,00,,165,17,1934,379,746,0.508042895442,11,45,0.244444444444,119,180,0.661111111111,152,421,573,180,63,56,143,338,888,0.0
1627741,00,,714,434,20179,3887,8986,0.432561762742,2127,5357,0.397050588015,831,969,0.857585139318,527,2409,2936,1775,614,227,1155,1446,10732,0.0
1631338,00,,11,0,119,11,38,0.28947368421,0,3,0.0,4,9,0.444444444444,12,11,23,5,3,18,12,15,26,0.0
1641806,00,0,1,0,4.0,0,1,0.0,0,0,0.0,2,2,1.0,2,0,2,2,1,0,0,0,2,
1641787,00,,45,8,1031,130,291,0.446735395189,36,109,0.330275229357,72,98,0.734693877551,50,130,180,71,30,15,48,78,368,0.0
1641709,00,,122,86,2910,478,940,0.508510638297,32,162,0.197530864197,162,261,0.620689655172,240,465,705,254,166,99,164,339,1150,0.0
1630608,00,0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
1629680,00,,347,124,7270,642,1466,0.43792633015,299,871,0.343283582089,115,174,0.660919540229,200,510,710,388,542,279,199,646,1698,0.0
1629312,00,,218,80,4356,445,992,0.448588709677,212,567,0.373897707231,69,114,0.605263157894,204,477,681,233,160,87,137,377,1171,0.0
